"api_number","reported_on","barrels_oil","mcf_gas","barrels_water","days_producing"
"3306101292","20140901","1029","1404.9","731.1",""
"3306100832","20140901","1032","951.9","755.1",""
"3306102555","20140901","1041","1640.1","536.1",""
"3306100874","20140901","1043.1","1190.1","357",""
"3306101013","20140901","1046.1","870","402.9",""
"3306100594","20140901","1047","582.9","77.1",""
"3306101706","20140901","1047","1085.1","167.1",""
"3306100512","20140901","1049.1","842.1","48",""
"3306100666","20140901","1050.9","315.9","423",""
"3306100714","20140901","1053.9","411","213.9",""
"3306101165","20140801","1089.03","1199.08","942.09",""
"3306100810","20140901","1055.1","992.1","677.1",""
"3306100565","20140901","1062.9","539.1","51",""
"3306101661","20140901","1068","948.9","1682.1",""
"3306101888","20140901","1070.1","420.9","702",""
"3306101273","20140901","1073.1","1473","734.1",""
"3306101236","20140901","1076.1","264.9","884.1",""
"3306100907","20140901","1079.1","500.1","303",""
"3306101075","20140901","1080","741","261.9",""
"3306100634","20140901","1083.9","380.1","231.9",""
"3306101805","20140901","1083.9","654","1287",""
"3306102218","20140901","1083.9","2697.9","1248.9",""
"3306102391","20140901","1086","1094.1","225",""
"3306100682","20140901","1091.1","1895.1","462.9",""
"3306101011","20140901","1092","693.9","183.9",""
"3306101652","20140901","1095.9","915","236.1",""
"3306101659","20140901","1098","1137.9","582.9",""
"3306100625","20140901","1100.1","992.1","300",""
"3306101186","20140901","1100.1","1182","2088",""
"3306101329","20140901","1101.9","1110","2334",""
"3306101217","20140901","1104.9","969.9","587.1",""
"3306100862","20140901","1107","504","498.9",""
"3306101499","20140901","1109.1","1388.1","782.1",""
"3306102898","20140901","1116.9","1203","785.1",""
"3306100687","20140901","1119","714.9","531",""
"3306102240","20140901","1121.1","1548.9","344.1",""
"3306100807","20140901","1127.1","1632","650.1",""
"3306100683","20140901","1128.9","1227","302.1",""
"3306101118","20140901","1137.9","1763.1","1173",""
"3306101321","20140901","1139.1","1071.9","2283",""
"3306100870","20140901","1140.9","861","315.9",""
"3306100624","20140901","1143","4472.1","1238.1",""
"3306100981","20140901","1143","2123.1","887.1",""
"3306101291","20140901","1143","1491.9","987.9",""
"3306102184","20140701","1186.06","1173.04","402.07",""
"3306101234","20140901","1148.1","761.1","903",""
"3306101878","20140901","1148.1","1875.9","959.1",""
"3306101954","20140901","1149.9","150","1325.1",""
"3306100692","20140901","1152","600.9","234.9",""
"3306100811","20140901","1152.9","852.9","347.1",""
"3306100830","20140901","1152.9","828.9","1098",""
"3306100679","20140901","1158.9","1002.9","156.9",""
"3306100993","20140901","1161","1400.1","564",""
"3306101596","20140901","1161","539.1","1242",""
"3306102107","20140901","1161","1557.9","1179",""
"3306101387","20140901","1163.1","933","1224",""
"3306102219","20140901","1163.1","2454.9","932.1",""
"3306100844","20140901","1166.1","1095","1145.1",""
"3306102047","20140901","1166.1","1715.1","756.9",""
"3306101412","20131201","1208.07","748.03","176.08",""
"3306101716","20140901","1170","1722.9","1233.9",""
"3306101028","20140901","1172.1","480","384",""
"3306102225","20140901","1173","308.1","693.9",""
"3306100590","20140901","1173.9","1863","522.9",""
"3306101780","20140901","1175.1","2021.1","1241.1",""
"3306100526","20140901","1176.9","638.1","261",""
"3306101930","20140901","1182","1512.9","1052.1",""
"3306102372","20140901","1188","1734.9","224.1",""
"3306101428","20140901","1188.9","5111.1","279.9",""
"3306101889","20140901","1190.1","1911","1272.9",""
"3306101654","20140901","1191","849.9","2870.1",""
"3306102381","20140901","1193.1","3450","557.1",""
"3306100878","20140901","1194","1307.1","443.1",""
"3306101088","20140901","1196.1","2100","507.9",""
"3306100018","19590101","1236.9","0","1519.93",""
"3306100800","20140901","1203","831.9","330",""
"3306102046","20140901","1203","2259","573",""
"3306102840","20140401","1203","294","2526",""
"3306101326","20140901","1208.1","768.9","366",""
"3306101371","20140901","1211.1","269.1","2646.9",""
"3306100638","20140901","1212","660","2936.1",""
"3306101447","20140901","1212.9","929.1","2262",""
"3306101776","20140901","1212.9","1401.9","2100",""
"3306100581","20140901","1215","1091.1","297",""
"3306101515","20140901","1215","1589.1","645",""
"3306101456","20140901","1218","951.9","1341.9",""
"3306101180","20140901","1220.1","1016.1","3239.1",""
"3306102041","20140901","1223.1","1398","927.9",""
"3306100750","20140901","1224.9","633.9","237",""
"3306102233","20140901","1227","1914.9","716.1",""
"3306100847","20140901","1230","1407.9","546",""
"3306100934","20140901","1239","387.9","213.9",""
"3306102664","20140901","1239","2511","6488.1",""
"3306101439","20140901","1245.9","1823.1","1044",""
"3306101396","20140901","1247.1","248.1","270",""
"3306100937","20140901","1247.1","1803","438.9",""
"3306101400","20140901","1250.1","1691.1","1149.9",""
"3306100591","20140901","1251","749.1","240",""
"3306101459","20140901","1251.9","1230","1767",""
"3306101509","20140901","1254","1208.1","2571",""
"3306100760","20140901","1265.1","1911","599.1",""
"3306101508","20140901","1265.1","1052.1","2091.9",""
"3306101054","20140901","1266","558.9","510",""
"3306101258","20140901","1266.9","1154.1","524.1",""
"3306100875","20140901","1269.9","2180.1","1037.1",""
"3306101471","20140901","1272","1575.9","1041.9",""
"3306101414","20140901","1272.9","1410.9","989.1",""
"3306101803","20140901","1274.1","1044.9","681",""
"3306101708","20140901","1274.1","1194","794.1",""
"3306100578","20140901","1275","1278","188.1",""
"3306101922","20140901","1277.1","830.1","1589.1",""
"3306101734","20140901","1278","399","411.9",""
"3306101595","20140901","1281.9","1599","1754.1",""
"3306100633","20140901","1283.1","1023","402",""
"3306101370","20140901","1283.1","750.9","690.9",""
"3306102538","20140901","1284","1397.1","819",""
"3306101299","20140901","1286.1","1104","3834.9",""
"3306101531","20140901","1286.1","1370.1","990.9",""
"3306100561","20140901","1287.9","1019.1","57",""
"3306101067","20140901","1289.1","1896","395.1",""
"3306100877","20140901","1292.1","576.9","249.9",""
"3306100747","20140901","1299","1641.9","425.1",""
"3306101063","20140601","1302","1548.9","336",""
"3306101187","20140901","1304.1","944.1","384",""
"3306100899","20140901","1305","522","117.9",""
"3306101927","20140901","1305.9","1451.1","993",""
"3306100577","20140901","1310.1","816.9","216.9",""
"3306100958","20140901","1311.9","1433.1","198",""
"3306101219","20140901","1311.9","1415.1","1427.1",""
"3306100759","20140901","1314","836.1","89.1",""
"3306101751","20140901","1314","855","951",""
"3306100837","20140901","1314.9","501","459",""
"3306100925","20140601","1317","1710.9","147",""
"3306101415","20140901","1317.9","1518.9","1100.1",""
"3306102312","20140901","1317.9","1527.9","1263.9",""
"3306100613","20140901","1323","2495.1","351.9",""
"3306101249","20140901","1323","1325.1","438",""
"3306100813","20140901","1323.9","624","30.9",""
"3306101625","20140901","1323.9","2004","198.9",""
"3306101681","20140901","1323.9","371.1","234.9",""
"3306102354","20140901","1326.9","2184.9","1074",""
"3306100961","20140901","1335","650.1","47.1",""
"3306101500","20140901","1335","2130.9","726",""
"3306101752","20140901","1335.9","758.1","618.9",""
"3306101476","20140901","1338","662.1","1041",""
"3306101030","20140901","1338.9","699","390",""
"3306101139","20140901","1341.9","960","146.1",""
"3306101134","20140901","1343.1","1944.9","635.1",""
"3306100886","20140901","1344","1754.1","795.9",""
"3306101289","20140901","1344","1503","1229.1",""
"3306102105","20140901","1344","2478.9","1817.1",""
"3306102665","20140901","1347","650.1","3468",""
"3306102149","20140901","1352.1","330","554.1",""
"3306100861","20140901","1353","1491","1434.9",""
"3306101081","20140901","1353","1185","1200.9",""
"3306100797","20140901","1359","303","324.9",""
"3306101593","20140901","1359","1751.1","2253",""
"3306101798","20140901","1359.9","800.1","3555",""
"3306101423","20140901","1361.1","1041","765.9",""
"3306101928","20140901","1364.1","1670.1","857.1",""
"3306101214","20140901","1365","1392","944.1",""
"3306100528","20140901","1365.9","492.9","150.9",""
"3306101027","20140901","1370.1","1224.9","623.1",""
"3306101564","20140901","1371","843","1185",""
"3306101285","20140901","1377","1424.1","509.1",""
"3306101355","20140901","1377.9","921.9","645.9",""
"3306101925","20140901","1379.1","1863.9","1197",""
"3306101774","20140901","1382.1","1134","795",""
"3306100586","20140901","1383","1137","50.1",""
"3306100876","20140901","1383","2502","767.1",""
"3306101514","20140901","1383","422.1","1607.1",""
"3306101845","20140901","1385.1","2124.9","1998",""
"3306101523","20140901","1386","1796.1","870.9",""
"3306101784","20140901","1388.1","1176","657",""
"3306102057","20140901","1388.1","2082.9","536.1",""
"3306101807","20140901","1395","1008.9","1052.1",""
"3306102228","20140901","1395","1304.1","1119",""
"3306101155","20140901","1395.9","1800.9","600.9",""
"3306101107","20140901","1400.1","2096.1","453.9",""
"3306102432","20140901","1404","3108","603.9",""
"3306100924","20140901","1404.9","873","192",""
"3306101235","20140901","1409.1","347.1","3359.1",""
"3306100931","20140901","1410.9","516.9","123",""
"3306101591","20140901","1416","1532.1","1383.9",""
"3306101987","20140901","1416.9","2085.9","1230",""
"3306101599","20140901","1419","1314.9","2271.9",""
"3306101869","20140901","1422.9","1058.1","681",""
"3306100978","20140901","1424.1","1863","555",""
"3306101908","20140901","1425.9","2730.9","1302.9",""
"3306101153","20140901","1430.1","1085.1","390",""
"3306102015","20140801","1478.08","1312.85","494.14",""
"3306100508","20140901","1431","1011","153.9",""
"3306101914","20140901","1431","2010.9","50.1",""
"3306102137","20140901","1436.1","477.9","927",""
"3306102187","20140901","1437.9","1499.1","945.9",""
"3306101022","20140901","1440","1604.1","300",""
"3306100522","20140901","1440.9","1088.1","237.9",""
"3306101678","20140901","1440.9","1331.1","1179.9",""
"3306101731","20140901","1442.1","201.9","27",""
"3306100851","20140901","1446","1356","17.1",""
"3306100612","20140901","1446.9","459.9","318",""
"3306101284","20140901","1446.9","1607.1","762.9",""
"3306100968","20140901","1448.1","812.1","291.9",""
"3306100803","20140901","1452","699.9","543",""
"3306102545","20140901","1452.9","857.1","1263.9",""
"3306101327","20140901","1454.1","1284.9","516",""
"3306101099","20140901","1455.9","2175.9","774",""
"3306102288","20140901","1455.9","1218","452.1",""
"3306101105","20140901","1457.1","1644","407.1",""
"3306101098","20140901","1461","1982.1","465",""
"3306100846","20140901","1461.9","2849.1","435",""
"3306101687","20140901","1461.9","1724.1","924.9",""
"3306102130","20140901","1461.9","1605","732.9",""
"3306101227","20140901","1464.9","1148.1","1368",""
"3306100848","20140901","1467","1593.9","170.1",""
"3306102091","20140901","1467","1515","1845",""
"3306100670","20140901","1470.9","150","569.1",""
"3306100524","20140901","1470.9","636.9","1023",""
"3306102012","20140901","1472.1","1394.1","3026.1",""
"3306101539","20140901","1473.9","1668","690.9",""
"3306101264","20140901","1476","1979.1","1184.1",""
"3306102018","20140901","1479","1445.1","1284",""
"3306101043","20140901","1482","2256","2018.1",""
"3306101123","20140901","1484.1","657","1664.1",""
"3306101682","20140901","1484.1","1125.9","2336.1",""
"3306101345","20140901","1487.1","1842","1008.9",""
"3306101176","20140901","1488","807","272.1",""
"3306102406","20140901","1491","1397.1","1719",""
"3306101422","20140901","1494","1734.9","1107.9",""
"3306101207","20140901","1494","1142.1","2001",""
"3306101985","20140901","1494","2436.9","1175.1",""
"3306101007","20140901","1494.9","1512","699.9",""
"3306101318","20140201","1398.88","1109.92","390.88",""
"3306101797","20140901","1500","1895.1","894",""
"3306101868","20140901","1500.9","1293","888",""
"3306102252","20140901","1500.9","1007.1","1896",""
"3306101483","20140901","1503","1727.1","1169.1",""
"3306100772","20140901","1505.1","1980","312.9",""
"3306101391","20140901","1506","494.1","1415.1",""
"3306101622","20140901","1508.1","1901.1","1479",""
"3306102048","20140901","1515","1167","1644",""
"3306101705","20140901","1521","585.9","503.1",""
"3306102076","20140901","1521","1347.9","677.1",""
"3306102148","20140901","1521","1682.1","696",""
"3306101041","20140901","1526.1","1830.9","102.9",""
"3306101150","20140901","1526.1","1796.1","624.9",""
"3306101575","20140901","1526.1","1611.9","686.1",""
"3306101992","20140901","1527","1770.9","504.9",""
"3306101769","20140901","1530","3480","662.1",""
"3306101113","20140901","1533","662.1","2118",""
"3306101567","20140901","1533","1578.9","512.1",""
"3306101821","20140901","1533","2766","687",""
"3306102189","20140901","1533.9","1740","992.1",""
"3306101778","20140901","1536","942","2204.1",""
"3306102220","20140901","1536.9","3659.1","1508.1",""
"3306100791","20140901","1538.1","1146.9","279",""
"3306101486","20140901","1548","1923.9","197.1",""
"3306102014","20140901","1548","1230.9","926.1",""
"3306102118","20140901","1548","1899.9","1067.1",""
"3306101806","20140901","1548.9","1776.9","738.9",""
"3306102040","20140901","1548.9","2043.9","1005.9",""
"3306100794","20140901","1550.1","2060.1","65.1",""
"3306100701","20140901","1551.9","528","381.9",""
"3306100636","20140901","1554","1014","317.1",""
"3306101206","20140901","1554.9","2508","821.1",""
"3306101218","20140901","1557","1563.9","497.1",""
"3306102136","20140901","1557.9","630.9","1443.9",""
"3306101603","20140901","1559.1","524.1","4539.9",""
"3306101473","20140901","1560","540.9","1712.1",""
"3306100705","20140901","1560.9","837.9","66.9",""
"3306101667","20140901","1560.9","1470","479.1",""
"3306102081","20140901","1562.1","1505.1","1857.9",""
"3306100812","20140901","1563","728.1","68.1",""
"3306101717","20140901","1563.9","1350","1313.1",""
"3306102142","20140901","1566","344.1","4638.9",""
"3306101551","20140901","1572.9","317.1","1515.9",""
"3306101590","20140901","1581.9","1935.9","914.1",""
"3306101554","20140901","1587.9","6368.1","690",""
"3306102378","20140901","1589.1","1386","930.9",""
"3306101502","20140901","1595.1","1434","2546.1",""
"3306100985","20140901","1599.9","2316","938.1",""
"3306101834","20140901","1599.9","1386.9","1292.1",""
"3306101189","20140901","1601.1","1214.1","1272.9",""
"3306101349","20140901","1601.1","966","195",""
"3306101672","20140901","1601.1","1598.1","1911",""
"3306101736","20140901","1602","1401.9","1203",""
"3306100655","20140901","1604.1","318.9","1500",""
"3306101159","20140901","1605.9","1611","582.9",""
